COUNTY,Date,EP_Region,AAA_Region,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,county_id
Alpena,2020-06-01,Region 7,Region 9,2,0,96,9,Alpena
Alpena,2020-06-02,Region 7,Region 9,0,0,96,9,Alpena
Alpena,2020-06-03,Region 7,Region 9,2,0,98,9,Alpena
Alpena,2020-06-04,Region 7,Region 9,0,0,98,9,Alpena
Alpena,2020-06-05,Region 7,Region 9,4,0,102,9,Alpena
Alpena,2020-06-06,Region 7,Region 9,0,1,102,10,Alpena
Alpena,2020-06-07,Region 7,Region 9,0,0,102,10,Alpena
Alpena,2020-06-08,Region 7,Region 9,2,0,104,10,Alpena
Alpena,2020-06-09,Region 7,Region 9,0,0,104,10,Alpena
Alpena,2020-06-10,Region 7,Region 9,0,1,104,11,Alpena
Alpena,2020-06-11,Region 7,Region 9,0,0,104,11,Alpena
Alpena,2020-06-12,Region 7,Region 9,0,0,104,11,Alpena
Antrim,2020-03-01,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-02,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-03,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-04,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-05,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-06,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-07,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-08,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-09,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-10,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-11,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-12,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-13,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-14,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-15,Region 7,Region 10,0,0,0,0,Antrim
Antrim,2020-03-16,Region 7,Region 10,2,0,2,0,Antrim
Antrim,2020-03-17,Region 7,Region 10,0,0,2,0,Antrim
Antrim,2020-03-18,Region 7,Region 10,0,0,2,0,Antrim
Antrim,2020-03-19,Region 7,Region 10,0,0,2,0,Antrim
Antrim,2020-03-20,Region 7,Region 10,0,0,2,0,Antrim
Antrim,2020-03-21,Region 7,Region 10,1,0,3,0,Antrim
Antrim,2020-03-22,Region 7,Region 10,1,0,4,0,Antrim
Antrim,2020-03-23,Region 7,Region 10,1,0,5,0,Antrim
Antrim,2020-03-24,Region 7,Region 10,0,0,5,0,Antrim
Antrim,2020-03-25,Region 7,Region 10,0,0,5,0,Antrim
Antrim,2020-03-26,Region 7,Region 10,0,0,5,0,Antrim
Antrim,2020-03-27,Region 7,Region 10,0,0,5,0,Antrim
Antrim,2020-03-28,Region 7,Region 10,2,0,7,0,Antrim
Antrim,2020-03-29,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-03-30,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-03-31,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-04-01,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-04-02,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-04-03,Region 7,Region 10,0,0,7,0,Antrim
Antrim,2020-04-04,Region 7,Region 10,1,0,8,0,Antrim
Antrim,2020-04-05,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-06,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-07,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-08,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-09,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-10,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-11,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-12,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-13,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-14,Region 7,Region 10,0,0,8,0,Antrim
Antrim,2020-04-15,Region 7,Region 10,1,0,9,0,Antrim
Antrim,2020-04-16,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-17,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-18,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-19,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-20,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-21,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-22,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-23,Region 7,Region 10,0,0,9,0,Antrim
Antrim,2020-04-24,Region 7,Region 10,1,0,10,0,Antrim
Antrim,2020-04-25,Region 7,Region 10,1,0,11,0,Antrim
Antrim,2020-04-26,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-04-27,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-04-28,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-04-29,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-04-30,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-01,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-02,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-03,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-04,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-05,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-06,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-07,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-08,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-09,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-10,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-11,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-12,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-13,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-14,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-15,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-16,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-17,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-18,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-19,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-20,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-21,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-22,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-23,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-24,Region 7,Region 10,0,0,11,0,Antrim
Antrim,2020-05-25,Region 7,Region 10,1,0,12,0,Antrim
Antrim,2020-05-26,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-05-27,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-05-28,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-05-29,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-05-30,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-05-31,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-01,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-02,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-03,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-04,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-05,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-06,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-07,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-08,Region 7,Region 10,0,0,12,0,Antrim
Antrim,2020-06-09,Region 7,Region 10,1,0,13,0,Antrim
Antrim,2020-06-10,Region 7,Region 10,0,0,13,0,Antrim
Antrim,2020-06-11,Region 7,Region 10,0,0,13,0,Antrim
Antrim,2020-06-12,Region 7,Region 10,0,0,13,0,Antrim
Arenac,2020-03-01,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-02,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-03,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-04,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-05,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-06,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-07,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-08,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-09,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-10,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-11,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-12,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-13,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-14,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-15,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-16,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-17,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-18,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-19,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-20,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-21,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-22,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-23,Region 3,Region 9,0,0,0,0,Arenac
Arenac,2020-03-24,Region 3,Region 9,2,0,2,0,Arenac
Arenac,2020-03-25,Region 3,Region 9,1,0,3,0,Arenac
Arenac,2020-03-26,Region 3,Region 9,0,0,3,0,Arenac
Arenac,2020-03-27,Region 3,Region 9,0,0,3,0,Arenac
Arenac,2020-03-28,Region 3,Region 9,0,0,3,0,Arenac
Arenac,2020-03-29,Region 3,Region 9,0,0,3,0,Arenac
Arenac,2020-03-30,Region 3,Region 9,2,0,5,0,Arenac
Arenac,2020-03-31,Region 3,Region 9,0,0,5,0,Arenac
Arenac,2020-04-01,Region 3,Region 9,1,0,6,0,Arenac
Arenac,2020-04-02,Region 3,Region 9,0,0,6,0,Arenac
Arenac,2020-04-03,Region 3,Region 9,0,0,6,0,Arenac
Arenac,2020-04-04,Region 3,Region 9,0,0,6,0,Arenac
Arenac,2020-04-05,Region 3,Region 9,1,0,7,0,Arenac
Arenac,2020-04-06,Region 3,Region 9,1,0,8,0,Arenac
Arenac,2020-04-07,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-08,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-09,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-10,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-11,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-12,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-13,Region 3,Region 9,0,0,8,0,Arenac
Arenac,2020-04-14,Region 3,Region 9,1,0,9,0,Arenac
Arenac,2020-04-15,Region 3,Region 9,0,0,9,0,Arenac
Arenac,2020-04-16,Region 3,Region 9,1,0,10,0,Arenac
Arenac,2020-04-17,Region 3,Region 9,2,0,12,0,Arenac
Arenac,2020-04-18,Region 3,Region 9,1,0,13,0,Arenac
Arenac,2020-04-19,Region 3,Region 9,2,1,15,1,Arenac
Arenac,2020-04-20,Region 3,Region 9,0,0,15,1,Arenac
Arenac,2020-04-21,Region 3,Region 9,4,0,19,1,Arenac
Arenac,2020-04-22,Region 3,Region 9,0,0,19,1,Arenac
Arenac,2020-04-23,Region 3,Region 9,1,0,20,1,Arenac
Arenac,2020-04-24,Region 3,Region 9,0,0,20,1,Arenac
Arenac,2020-04-25,Region 3,Region 9,3,0,23,1,Arenac
Arenac,2020-04-26,Region 3,Region 9,0,0,23,1,Arenac
Arenac,2020-04-27,Region 3,Region 9,2,0,25,1,Arenac
Arenac,2020-04-28,Region 3,Region 9,1,0,26,1,Arenac
Arenac,2020-04-29,Region 3,Region 9,0,0,26,1,Arenac
Arenac,2020-04-30,Region 3,Region 9,0,0,26,1,Arenac
Arenac,2020-05-01,Region 3,Region 9,0,0,26,1,Arenac
Arenac,2020-05-02,Region 3,Region 9,0,0,26,1,Arenac
Arenac,2020-05-03,Region 3,Region 9,0,0,26,1,Arenac
Arenac,2020-05-04,Region 3,Region 9,1,0,27,1,Arenac
Arenac,2020-05-05,Region 3,Region 9,0,0,27,1,Arenac
Arenac,2020-05-06,Region 3,Region 9,2,0,29,1,Arenac
Arenac,2020-05-07,Region 3,Region 9,0,0,29,1,Arenac
Arenac,2020-05-08,Region 3,Region 9,0,0,29,1,Arenac
Arenac,2020-05-09,Region 3,Region 9,0,0,29,1,Arenac
Arenac,2020-05-10,Region 3,Region 9,1,0,30,1,Arenac
Arenac,2020-05-11,Region 3,Region 9,0,0,30,1,Arenac
Arenac,2020-05-12,Region 3,Region 9,1,0,31,1,Arenac
Arenac,2020-05-13,Region 3,Region 9,0,0,31,1,Arenac
Arenac,2020-05-14,Region 3,Region 9,0,0,31,1,Arenac
Arenac,2020-05-15,Region 3,Region 9,1,0,32,1,Arenac
Arenac,2020-05-16,Region 3,Region 9,0,0,32,1,Arenac
Arenac,2020-05-17,Region 3,Region 9,0,0,32,1,Arenac
Arenac,2020-05-18,Region 3,Region 9,0,0,32,1,Arenac
Arenac,2020-05-19,Region 3,Region 9,0,0,32,1,Arenac
Arenac,2020-05-20,Region 3,Region 9,1,0,33,1,Arenac
Arenac,2020-05-21,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-22,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-23,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-24,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-25,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-26,Region 3,Region 9,0,0,33,1,Arenac
Arenac,2020-05-27,Region 3,Region 9,1,0,34,1,Arenac
Arenac,2020-05-28,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-05-29,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-05-30,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-05-31,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-01,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-02,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-03,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-04,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-05,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-06,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-07,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-08,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-09,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-10,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-11,Region 3,Region 9,0,0,34,1,Arenac
Arenac,2020-06-12,Region 3,Region 9,0,0,34,1,Arenac
Baraga,2020-03-01,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-02,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-03,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-04,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-05,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-06,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-07,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-08,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-09,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-10,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-11,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-12,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-13,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-14,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-15,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-16,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-17,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-18,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-19,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-20,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-21,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-22,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-23,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-24,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-25,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-26,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-27,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-28,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-29,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-30,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-03-31,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-01,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-02,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-03,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-04,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-05,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-06,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-07,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-08,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-09,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-10,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-11,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-12,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-13,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-14,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-15,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-16,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-17,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-18,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-19,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-20,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-21,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-22,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-23,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-24,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-25,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-26,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-27,Region 8,Region 11,0,0,0,0,Baraga
Baraga,2020-04-28,Region 8,Region 11,1,0,1,0,Baraga
Baraga,2020-04-29,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-04-30,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-01,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-02,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-03,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-04,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-05,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-06,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-07,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-08,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-09,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-10,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-11,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-12,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-13,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-14,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-15,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-16,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-17,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-18,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-19,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-20,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-21,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-22,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-23,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-24,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-25,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-26,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-27,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-28,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-29,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-30,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-05-31,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-01,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-02,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-03,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-04,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-05,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-06,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-07,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-08,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-09,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-10,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-11,Region 8,Region 11,0,0,1,0,Baraga
Baraga,2020-06-12,Region 8,Region 11,0,0,1,0,Baraga
Barry,2020-03-01,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-02,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-03,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-04,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-05,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-06,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-07,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-08,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-09,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-10,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-11,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-12,Region 5,Region 3B,0,0,0,0,Barry
Barry,2020-03-13,Region 5,Region 3B,1,0,1,0,Barry
Barry,2020-03-14,Region 5,Region 3B,0,0,1,0,Barry
Barry,2020-03-15,Region 5,Region 3B,0,0,1,0,Barry
Barry,2020-03-16,Region 5,Region 3B,0,0,1,0,Barry
Barry,2020-03-17,Region 5,Region 3B,1,0,2,0,Barry
Barry,2020-03-18,Region 5,Region 3B,0,0,2,0,Barry
Barry,2020-03-19,Region 5,Region 3B,0,0,2,0,Barry
Barry,2020-03-20,Region 5,Region 3B,0,0,2,0,Barry
Barry,2020-03-21,Region 5,Region 3B,0,0,2,0,Barry
Barry,2020-03-22,Region 5,Region 3B,1,0,3,0,Barry
Barry,2020-03-23,Region 5,Region 3B,2,0,5,0,Barry
Barry,2020-03-24,Region 5,Region 3B,1,0,6,0,Barry
Barry,2020-03-25,Region 5,Region 3B,0,0,6,0,Barry
Barry,2020-03-26,Region 5,Region 3B,1,0,7,0,Barry
Barry,2020-03-27,Region 5,Region 3B,0,0,7,0,Barry
Barry,2020-03-28,Region 5,Region 3B,0,0,7,0,Barry
Barry,2020-03-29,Region 5,Region 3B,0,0,7,0,Barry
Barry,2020-03-30,Region 5,Region 3B,0,0,7,0,Barry
Barry,2020-03-31,Region 5,Region 3B,0,0,7,0,Barry
Barry,2020-04-01,Region 5,Region 3B,1,0,8,0,Barry
Barry,2020-04-02,Region 5,Region 3B,0,0,8,0,Barry
Barry,2020-04-03,Region 5,Region 3B,1,0,9,0,Barry
Barry,2020-04-04,Region 5,Region 3B,0,0,9,0,Barry
Barry,2020-04-05,Region 5,Region 3B,1,0,10,0,Barry
Barry,2020-04-06,Region 5,Region 3B,3,0,13,0,Barry
Barry,2020-04-07,Region 5,Region 3B,0,0,13,0,Barry
Barry,2020-04-08,Region 5,Region 3B,2,0,15,0,Barry
Barry,2020-04-09,Region 5,Region 3B,0,0,15,0,Barry
Barry,2020-04-10,Region 5,Region 3B,1,0,16,0,Barry
Barry,2020-04-11,Region 5,Region 3B,4,0,20,0,Barry
Barry,2020-04-12,Region 5,Region 3B,3,1,23,1,Barry
Barry,2020-04-13,Region 5,Region 3B,1,0,24,1,Barry
Barry,2020-04-14,Region 5,Region 3B,0,0,24,1,Barry
Barry,2020-04-15,Region 5,Region 3B,1,0,25,1,Barry
Barry,2020-04-16,Region 5,Region 3B,1,0,26,1,Barry
Barry,2020-04-17,Region 5,Region 3B,2,0,28,1,Barry
Barry,2020-04-18,Region 5,Region 3B,2,0,30,1,Barry
Barry,2020-04-19,Region 5,Region 3B,0,0,30,1,Barry
Barry,2020-04-20,Region 5,Region 3B,3,0,33,1,Barry
Barry,2020-04-21,Region 5,Region 3B,0,0,33,1,Barry
Barry,2020-04-22,Region 5,Region 3B,2,0,35,1,Barry
Barry,2020-04-23,Region 5,Region 3B,1,0,36,1,Barry
Barry,2020-04-24,Region 5,Region 3B,0,0,36,1,Barry
Barry,2020-04-25,Region 5,Region 3B,0,0,36,1,Barry
Barry,2020-04-26,Region 5,Region 3B,2,0,38,1,Barry
Barry,2020-04-27,Region 5,Region 3B,1,0,39,1,Barry
Barry,2020-04-28,Region 5,Region 3B,2,0,41,1,Barry
Barry,2020-04-29,Region 5,Region 3B,2,0,43,1,Barry
Barry,2020-04-30,Region 5,Region 3B,3,0,46,1,Barry
Barry,2020-05-01,Region 5,Region 3B,2,0,48,1,Barry
Barry,2020-05-02,Region 5,Region 3B,0,0,48,1,Barry
Barry,2020-05-03,Region 5,Region 3B,2,0,50,1,Barry
Barry,2020-05-04,Region 5,Region 3B,2,0,52,1,Barry
Barry,2020-05-05,Region 5,Region 3B,0,0,52,1,Barry
Barry,2020-05-06,Region 5,Region 3B,1,0,53,1,Barry
Barry,2020-05-07,Region 5,Region 3B,0,0,53,1,Barry
Barry,2020-05-08,Region 5,Region 3B,3,0,56,1,Barry
Barry,2020-05-09,Region 5,Region 3B,2,0,58,1,Barry
Barry,2020-05-10,Region 5,Region 3B,1,0,59,1,Barry
Barry,2020-05-11,Region 5,Region 3B,0,0,59,1,Barry
Barry,2020-05-12,Region 5,Region 3B,0,0,59,1,Barry
Barry,2020-05-13,Region 5,Region 3B,0,0,59,1,Barry
Barry,2020-05-14,Region 5,Region 3B,0,0,59,1,Barry
Barry,2020-05-15,Region 5,Region 3B,1,0,60,1,Barry
